,name,ingredients,steps,loves,url,description,image
112,Tumis Udang tempe kacang panjang,"1 potong tempe, potong Kecil2--6 ekor udang, buang kulit dan kepala lalu cuci bersih--3 buah kacang panjang, potong2--1 siung bawang putih, iris--1/2 siung bawang bombay, iris--1 bawang pring, potong 2--3 buah cabe rawit, iris--1/2 sdm saus tiram--1/2 sdm kecap manis--1/2 sdm saos tomat--Sedikit garam dan gula--Minyak untuk menggoreng--","Panaskan minyak di atas wajan--Goreng tempe, angkat--Masukkan bawang putih dan bawang bombay. Tumis hingga harum--Masukkan cabe rawit dan daun bawang--Masukkan udang, aduk hingga berubah warna. Lalu masukkan tempe yg sudah digoreng--Tambahkan saus tiram, saus tomat, kecap manis, sefikit garam dan gula. Aduk sebentar hingga bumbu merata. Tes rasa...--Angkat dan sajikan dg nasi hangat. Mantaaappp--",0,/id/resep/4466731-tumis-udang-tempe-kacang-panjang,Ngabisin sisa-sisa bahan dlm kulkas yg semuanya tinggal dikit... Heh,https://img-global.cpcdn.com/recipes/bc9d83bbeae45282/680x482cq70/tumis-udang-tempe-kacang-panjang-foto-resep-utama.jpg
113,Udang Goreng Mentega,200 gr udang--1/2 buah bawang bombai--2 buah bawang putih--5 buah bawang merah--4 sdm mentega--1 sdt saus tiram--1 sdt saus pedas--1 sdt saus tomat--1 jumput garam--,"Bersihkan udang--Iris bawang merah, bawang putih dan bawang bombai menjadi bagian yang kecil dan tipis.--Siapkan wajan / teflon, nyalakan api kecil, kemudian masukan mentega hingga leleh dan panas.--Tumis bawang merah dan bawang putih sebentar saja sekitar 1 menit. Lalu masukan bawang bombai. Tumis lagi hingga harum.--Masukkan udang, garam, saus tiram, saus pedas dan saus tomat. Aduk hingga rata--Jika sudah matang, angkat dan sajikan :)--",5,/id/resep/4473297-udang-goreng-mentega,Siang2 masak lodeh. Trs lupa udangnya belom dimasukin ke lodehnya. Akhirnya aku masak deh jadi udang goreng mentega ✌️ ini enak bangeeett. Apalagi campur nasi hangat. Maknyussss ❤,https://img-global.cpcdn.com/recipes/3d74bb60b4b4c0e3/680x482cq70/udang-goreng-mentega-foto-resep-utama.jpg
114,Telur bumbu merah,5 butir telur--5 siung bawang merah--5 siung bawang putih--10 buah cabai merah (boleh ditambah bila suka pedas)--2 buah tomat merah--secukupnya Garam dan gula pasir--2 lembar Daun salam--2 cm lengkuas digeprek--Penyedap bila suka (saya diskip)--Minyak goreng untuk menumis--350 ml air putih (satu set gelas belimbing)--,"Goreng telur mata sapi, sisihkan--Rebus bawang merah, bawang putih, cabai dan tomat (biar lebih merah warnanya)--Haluskan bahan yang sudah direbus--Tumis bahan yang sudah dihaluskan, tambahkan daun salam dan lengkuas geprek--Masukkan air dan telur, tambah gula pasir dan garam, biarkan sampai mendidih dan meresap sampai air berkurang--Koreksi rasa, hidangkan--",1,/id/resep/4471358-telur-bumbu-merah,,https://img-global.cpcdn.com/recipes/629d8b0c90af6ca8/680x482cq70/telur-bumbu-merah-foto-resep-utama.jpg
115,Sate kambing siram sambal bawang kecap,"Bumbu daging--1 kg daging kambing--1,5 sdt ketumbar--1 bungkus royko--1 sdt gula--1,5 sdt bawang putih bubuk(3 siung bawang putih)--2 sdm minyak goreng--secukupnya Garam--secukupnya Kecap--Untuk kuah--3 siung bawang merah--6 buah cabe rawit--secukupnya Kecap--",Potong2 daging lalu masukkan bumbu daging...diamkan selama 1/2 jam--Tusuk2 sate--Lalu di bakar--Untuk kuah tinggal di potong2 saja bawang merah dan cabe rawit siramkan kecap sesui selera lalu di tekan2 degn sendok--,1,/id/resep/4415488-sate-kambing-siram-sambal-bawang-kecap,,https://img-global.cpcdn.com/recipes/f85b8f4dc732a4a9/680x482cq70/sate-kambing-siram-sambal-bawang-kecap-foto-resep-utama.jpg
116,Semur Telor Simpel,7 butir telur ayam--Cabai merah (iris serong)--1/2 sdm gula merah--secukupnya Air--secukupnya Garam--secukupnya Kecap manis--Bumbu halus :--6 siung bawang merah--3 siung bawang putih--2 butir kemiri--1/4 sdt merica--,"Ceplok telur satu persatu (telor nya mau direbus juga boleh)--Panaskan sedikit minyak, tumis bumbu halus dan cabai merah hingga harum--Beri sedikit air, masukan telor ceplok tambahkan kecap manis, garam dan gula merah--Tunggu air sedikit menyusut koreksi rasa dan sajikan--",3,/id/resep/4467783-semur-telor-simpel,,https://img-global.cpcdn.com/recipes/ffefc4b5276ef7a6/680x482cq70/semur-telor-simpel-foto-resep-utama.jpg
117,Ayam goreng tepung,150 gr fillet ayam--5 sdm tepung bumbu serbaguna--1 butir telur ayam (kocok lepas)--Garam sck--Minya goreng secukupnya untuk menggoreng--,"Cuci ayam, tiriskan beri perasan jeruk lemon (skip boleh) Potong ayam bentuk dadu.--Koco telur beri secukupnya garam. Masukkan ayam yg telah dipotong dadu.--Balurkan ke dalam tepung serbaguna.--Goreng pada minyak yg panas.--Siap disantap😘😘😘😘--",1,/id/resep/4472498-ayam-goreng-tepung,,https://img-global.cpcdn.com/recipes/c1b18a44348f5028/680x482cq70/ayam-goreng-tepung-foto-resep-utama.jpg
118,Tuna Tepung Siram Saus,1/2 kg ikan tuna--1 bawang bombai--1 bks Tepung sebaguna--2 lbr daun salam--Saus tomat--Saus sambal--5 bawang merah--3 bawang putih--3 cabai keriting--sesuai selera Lada bubuk--Penyedap makanan--Garam--Gula--200 ml air--,"Potong ikan seperti dadu, baluri tepung yang sudah di beri air sedikit--Goreng tuna Tepung hingga matang--Iris duo bawang dan cabai serta iris kasar bawang bombai--Tumis bumbu iris sampai harum, masukkan saus tomat, saus cabe, lada bubuk, iris an bawang bombai garam, gula, penyedap, dan air. Biarkan sampai mendidik lalu masukkan Tina tepung yang sudah di goreng. Diamkan sebentar dan siap di hidangan :)--",6,/id/resep/4468552-tuna-tepung-siram-saus,Kepingin tuna di kasih saus yang ada bawang bombai nya. Jadilah eksekusi ini 😍,https://img-global.cpcdn.com/recipes/6225d3151d57b655/680x482cq70/tuna-tepung-siram-saus-foto-resep-utama.jpg
119,Gulai kambing,"500 gram daging kambing--Bumbu :--sesuai selera Santan--2 btng serai,memarkan--5 lembar Daun Salam,jeruk--sesuai selera Cabe--2 btr Cengkeh--Bumbu halus:--5 siung bawng merah--4 siung bwng putih--5 butir kemiri--2 cm kunyit--2 cm jahe--2 cm lengkuas--1 sdt ketumbar--Mrica,pala,garam,gula seckpnya--","Rebus dgng kambing dgn jahe krng lbh 20 menit lalu buang airnya,cc bersih--Tumis bumbu yg sudah dihaluskn,,masukn semua bahan Dan bumbu--Rebus sampe empuk--Terakhir masukn santan,tes rasa,,,--Sajikan dimangkok,yumm ✌️--",0,/id/resep/4467084-gulai-kambing,Yummy ✌️✌,https://img-global.cpcdn.com/recipes/f3be83b00dcad5a0/680x482cq70/gulai-kambing-foto-resep-utama.jpg
120,Ayam Kacang Panjang Saos Hoisin,"Bahan Daging--1 lembar paha atas/dada ayam--1 sdm kecap asin, arak beras, tapioka--Bahan saos--1 ikat Kacang panjang--2 siung baput cincang halus--3 cm jahe cincang halus--1 sdm saos hoisin--1 sdt kecap asin--0.5 sdt micin--100 ml air--Larutan tapioka--","Marinade daging dengan bahannya 30mnt.--Sebelum di tumis beri 1sdm minyak di daging ayam, aduk rata, lalu tumis agar tidak lengket di wajan. Matang, lalu angkat.--Tumis jahe 10detik, masukkan baput lalu tumis sampai wangi.--Masukkan kacang panjang, tumis sebentar lalu masukkan air, saos hoisin, kecap asin, micin. Tutup wajan, kecil kan api.--Tunggu 1-2menit, buka tinder tutup wajan, aduk sebentar lalu tutup lg 1-2menit.--Masukkan daging, aduk rata.--Masukan larutan tapioka agar saos mengental. Aduk rata lalu sajikan--",2,/id/resep/4472201-ayam-kacang-panjang-saos-hoisin,,https://img-global.cpcdn.com/recipes/056517619cc892e6/680x482cq70/ayam-kacang-panjang-saos-hoisin-foto-resep-utama.jpg
121,Tumis kulit sapi,1/4 kulit sapi--3 siung bawang merah--2 siung bawang putih--1 ruas jahe--1 ruas kunyit--2 butir kemiri--1 sendok garam--1 sendok penyedap rasa--1/2 sendok gula pasir--1 sendok merica bubuk--2 lembar daun salam--2 lembar daun jeruk--2 buah cabe ijo--2 buah cabe merah--1 buah tomat hijau--,"Cuci bersih kulit sapi lalu rebus sebentar buang air nya--Haluskan bumbu bawang merah,bawang putih,kunyit,jahe,kemiri,garam,merica--Iris tipis bawang daun,cabe merah,cabe hijau dan tomat--Tumis bumbu halus hingga harum kemudian masukan bahan yg telah di iris tambahkan air secukup nya kemudian masukan kulit sapi tambahkan penyedap rasa--Tunggu sampai air larut kemudian test rasa 😁 selamat mencoba--",1,/id/resep/4448124-tumis-kulit-sapi,,https://img-global.cpcdn.com/recipes/ba8c20242dd3cebb/680x482cq70/tumis-kulit-sapi-foto-resep-utama.jpg
122,Ayam cabai kawin,1/4 kg ayam--3 buah cabai hijau besar--7 buah cabai merah rawit--3 siung bawang putih--2 siung bawang merah--secukupnya Gula--secukupnya Garam--1/4 buah tomat merah--secukupnya Air--secukupnya Minyak goreng--,"Panaskan minyak di dalam wajan. Setelah minyak panas masukkan ayam yang sudah dipotong dadu. Goreng hingga matang. Lalu tiriskan.--Haluskan bawang putih, bawang merah, cabai hijau dan merah, tomat.--Panaskan minyak didalam wajan. Setelah minyak panas, masukkan bumbu yang sudah halus. Tunggu sampai wangi. Masukkan ayam yang sudah di goreng. Tambahkan air, gula dan garam. Tunggu sampai bumbu meresap di ayam. Sajikan.--",2,/id/resep/4473057-ayam-cabai-kawin,,https://img-global.cpcdn.com/recipes/94c448501edbf8e4/680x482cq70/ayam-cabai-kawin-foto-resep-utama.jpg
123,Gule kambing pedas #keto,500 gr iga kambing--250 gr daging kambing dengan lemak--Bumbu halus--3 cm Jahe--5 siung bawang putih--10 siung Bawang merah--1 sdm garan--4 cm kunyit (bakar)--3 butir cengkeh (sangrai)--2 buah pekak/kembang secang/star anis (sangrai)--4 butir kapulaga--1/2 sachet stevia (kalo suka)--1 st lada bubuk--kemiri (sangrai/goreng)--10 cabe merah keriting--15 cabe rawit setan (kalo suka)--Bahan tambahan--2-3 lembar daun jeruk--1 lembar daun kunyit (ikat)--2 batang serai--2-3 daun salam--2 sdm air Asam kandis--1 liter santan cair (1/2 sachet kara yg 65ml)--1 liter santan kental (1.5 sachet kara 65ml)--2 liter Air--secukupnya Minyak goreng--,"Rebus daging dan iga kambing dalam 1 liter air kalo mau empuk di presto 30 menit--Setelah empuk buang airnya u menghilangkan bau prengus, rebus lagi kambing dalam 1 liter air--Sambil menunggu daging kambing mendidih, panaskan minyak secukupnya, tumis bumbu halus, tambahkan daun jeruk, daun kunyit, daun salam + sereh masukan ke dalam rebusan daging--Setelah mendidih masukan santan cair, aduk2 sampai mendidih lagi biar santan tidak pecah, setelah mendidih dan bumbu meresap masukan santan kental aduk2 jangan sampai santan pecah sampai mendidih.. icip2 rasa tambah asam kandis jika di rasa sudah cukup matikan api--Gule kambing siap di hidangkan, tambah bawang goreng + kecap manis (kalo suka) +tomat + emping 😘 atau sesuai selera--",8,/id/resep/4410626-gule-kambing-pedas-keto,"Gule makanan fav aku bangeeet, berhubung lagi diet ala ala keto jadi harus banyak lemak + sugarfree ... yuuk kita intip bahan dan cara buatnya",https://img-global.cpcdn.com/recipes/1c6316fb62441a5d/680x482cq70/gule-kambing-pedas-keto-foto-resep-utama.jpg
124,Ayam penyet sambel kemangi,400 gr dada ayam--1 ikat daun kemangi--1 buah timun uk sedang--1 bungkus bumbu racik tempe--bahan sambel--10 buah cabe merah--10 buah cabe rawit--3 siung bamer--2 siung baput--gula--garam--1/2 buah tomat merah--secukupnya terasi--secukupnya minyak utk menggoreng--air utk mengungkep ayam--,"Potong ayam sesuai selera,cuxi bersih lalu ungkep dengan sesikit air dan campur dengan bumbu racik tempe,matang angkat--Panas kan minyak lalu goreng ayam hingga matang kecoklatan--Goreng sebentar semua bahan sambel nya,,uleg jadi satu tambahkan garam gula...tes rasa...kalo sudah oke..masukkan beberapa lmbar daun kemangi..giling agak kasar aja--Geprek ayam di atas ulek an,,susun di piring lalu letakkan sambel di atas ayam..susun irisan timun,dan juga kemangi. siap di santap dwngan nasi panas--",0,/id/resep/4472141-ayam-penyet-sambel-kemangi,"awal nya di luar dugaan rasanya bakal seendes ini,,,,,wah mantap bgt bun,,pedess,,,nikmat x makan nya",https://img-global.cpcdn.com/recipes/b3d147f58ec5a4d1/680x482cq70/ayam-penyet-sambel-kemangi-foto-resep-utama.jpg
125,.Sate Kambing,Bahan-bahan :--500 gr Daging kambing--Daun pepaya--Bumbu yang dihaluskan :--4 siung bamer--4 siung baput--2 cm jahe--1 sdt ketumbar--1/2 sdt lada bubuk--1/2 sdt Garam--1 sdm air asam jawa--Bahan sambel kecap :--Kecap manis sesuai selera (aku pake bango)--Cabe rawit--Bamer--Tomat--Jeruk limau--,"1. Cuci bersih daging kambing, potong"" kotak, bungkus didalam lapisan daun pepaya (30menit)--2.setelah 30 menit, keluarkan daging dr daun pepaya, campurkan dengan bumbu yang sudah dihaluskan, diamkan 15 menit--3. Susun daging pada tusuk sate kurlen 4-5 potong per tusuk--4. Bakar (bisa pakai arang / teflon)--5. Bolak balik sate hingga benar"" matang--6. Sajikan dengan sambal kecap--",6,/id/resep/4470066-sate-kambing,,https://img-global.cpcdn.com/recipes/49ac24749ce7fee8/680x482cq70/sate-kambing-foto-resep-utama.jpg
126,Tahu isi soun,15 buah tahu mateng/isi--1 bks soun--1 batang daun bawang--2 sdt royko ayam--Minyak goreng--Tepung bakwan--10 sdm tepung beras--,"Rendam soun di air hangat, iris tipis daun bawang, lalu tumis sebentar dgn minyak goreng tambah kan daun bawang, pake api kecil aja supaya soun tdk lengket di wajan. Isi tahu--Buat adonan dgn tepung krna praktis tepung bakwan jd tdk usah tmbh garam lg. Celupkan tahu isi ke dlm adonan dan goreng dlm minyak sampai kecoklatan.--",6,/id/resep/4470211-tahu-isi-soun,"Isi sayuran udh biasa ya, coba yg lain yuk
Jika suka pedas boleh di tambah cabe diuleg atau diris. 😊",https://img-global.cpcdn.com/recipes/98f0fe3335af10e7/680x482cq70/tahu-isi-soun-foto-resep-utama.jpg
127,Ceplok Telor saus Asam Manis,"2 btr telur--1 ruas wortel iris korek api--1 siung bwg putih geprek cacah halus--1/2 siung bwg bombay iris tipis--1 sdm saus tomat--1 sdm saus sambel--Sejumput garam, merica n kaldu bubuk--Seujung sdt gula--30 ml air--","Ceplok telur sisihkan--Tumis bwg putih n bwg bombay sampai harum lalu masukkan wortel, tumis sampai agak layu--Kecilkan api, tambahkan air n masukkan duo saus serta bumbu perasa lain--Aduk rata n masak sampai meletup letup, lalu guyurkan k telur ceplok--",5,/id/resep/4472169-ceplok-telor-saus-asam-manis,"Kala hati sedang galau...📷pun ikut galau, wlu cm telor...percayalah ttp endezz😆",https://img-global.cpcdn.com/recipes/848160350df2c8d6/680x482cq70/ceplok-telor-saus-asam-manis-foto-resep-utama.jpg
128,Udang pete balado,"250 gr udang ukuran sedang, kupas, buang kepala dan kulitnya--1 papan petai, buka, bersihkan dr kulitnya, potong mjd 2--4 siung bawang merah--3 siung bawang putih--2 butir kemiri--10 buah cabe merah keriting--Garam secukupnyag--secukupnya Gula pasir--1 ruas jari lengkuas, bersihkam, geprek--1 lembar daun salam--Minyak goreng--1 buah jeruk nipis, belah 2, peras ambil airnya--","Tuang perasan air jeruk nipis ke dalam udang yg sudah dibersihkan. Beri sedikir garam, Aduk2.diamkan sekitar 10menit. Sisihkan.--Tuang minyak sayur, goreng udang dengan api sedang, aduk2 sebentar sampai udang berubah warna kemerahan dan matang, tiriskan. Angkat.--Haluskan bawang putih, bawang merah, kemiri, cabe rawit merah. Sisihkan--Tumis bumbu halus, daun salam dan lengkuas dengan api kecil agar matng dan tidak cepat gosong.--Jika sudah tercium bau harum lalu masukan potongan2 petai yg sudah bersih, aduk2 sebentar, koreksi rasa, tambahkan garam dan gula secukupnya. Aduk kembali hingga rata--Masukan udang yg telah digoreng, aduk rata, angkat. Sajikan.--",7,/id/resep/4472637-udang-pete-balado,,https://img-global.cpcdn.com/recipes/168fb880512e1944/680x482cq70/udang-pete-balado-foto-resep-utama.jpg
129,Kari tahu telur kentang,"4 butir telur rebus--4 buah tahu, potong 8 bagian lalu goreng berkulit--2 buah kentang, potong 4 bagian--1 bks santan kara ukuran kecil--1000 ml air / kaldu--5 buah cengek utuh (tambahan dari saya)--Haluskan :--1 buah cabe merah buang biji--5 siung bawang merah--2 siung bawang putih--1 sdm bumbu kari instant--2 butir kemiri--1/4 sdt ketumbar--1/2 sdt merica bubuk--1/8 sdt pala bubuk--2 ruas jari kunyit--Rempah cemplung--1 batang sereh, geprek--2 cm lengkuas--1 cm jahe--2 lembar daun jeruk--1 lembar daun salam--Secukupnya asam jawa--Garam / kaldu bubuk--Gula pasir--","Tumis bumbu halus dan rempah cemplung hingga harum dan matang--Masukan kentang. Aduk rata--Beri air. Setelah agak mendidih masukan telur, tahu dan rawit utuh--Bumbui garam dan gula pasir--Setelah didih, masukan santan, aduk sesekali--Angkat, sajikan dengan pelengkap--",5,/id/resep/4471788-kari-tahu-telur-kentang,,https://img-global.cpcdn.com/recipes/cbe23554ba169378/680x482cq70/kari-ayam-dan-tahu-foto-resep-utama.jpg
130,Tumis udang sayur,8 ekor udang besar--1 buah tempe (potong dadu)--6 buah jagung muda (iris tipis)--2 buah sawi--5 buah bakso--secukupnya Jamur hitam--secukupnya Selada--secukupnya Gula garam lada--1 sdt minyak wijen--2 sdm kecap manis--5 siung bawang merah--4 siung bawang putih--8 buah cabai rawit--,"Goreng terlebih dahulu tempe yg sudah di potong-potong dadu tadi sampai kering.--Tumis bawang putih, bawang merah sampai harum. Kemudian masukkan udang yg sudah di bersihkan kulitnya. Tumis sampai udang berubah warna menjadi merah.--Masukkan bakso, jagung muda, jamur, tempe. Tambahkan air secukupnya. Tambah gula garam lada. Koreksi rasa.--Tambahkan kecap dan minyak wijen.--Jika di rasa sudah mulai matang, masukkan sawi dan cabai rawit, aduk rata.--Siap di hidangkaaan.--",2,/id/resep/4467018-tumis-udang-sayur,"Sebenernya nggak tau nama masakannya apa. Capcay bukan, tumis... Tapi kebanyakan toppingnya wkwk. Yaudah kasih nama yg menonjol aja, soalnya lebih dominan ke udang.",https://img-global.cpcdn.com/recipes/63a0489945aa7597/680x482cq70/tumis-udang-sayur-foto-resep-utama.jpg
131,Sambal udang goreng,1/4 kg udang--2 buah jeruk nipis--Minyak goreng--Garam--Gula pasir--Penyedap rasa--Daun jeruk--Bumbu dihaluskan:--6 siung bawang merah--4 siung bawang putih--1 buah tomat--8 cabe merah (sesuai selera)--5 cabe rawit (sesuai selera)--,"Cuci udang bersih, lumuri dengan jeruk nipis--Panaskan minyak, goreng udang sebentar--Haluskan bumbu (saya lebih suka di uleg)--Panaskan minyak sedikit, tumis bumbu halus & daun jeruk. Tumis hingga harum.--Masukkan udang. Beri garam, penyedap rasa & 1 sdt gula pasir. Koreksi rasa nya. Tumis sampai bumbu meresap ke udang.--Angkat & sajikan.--",7,/id/resep/4474006-sambal-udang-goreng,,https://img-global.cpcdn.com/recipes/838d97d5026dcab7/680x482cq70/sambal-udang-goreng-foto-resep-utama.jpg
132,Jangan Ndeso Alakadarnya a.k.a Sayur Tempe Gunungkidul,"1/2 papan tempe, goreng setengah kering--5 buah tahu putih, goreng--10 buah kacang panjang--Bumbu:--4 siung sedang bawang putih, geprek iris2--6 siung bawang merah, iris2--1 ruas lengkuas--3 lembar daun salam--Segenggam cabe keriting hijau, iris serong tipis2--5 buah cabe rawit merah--65 ml santan kara--Secukupnya garam--Sedikit merica--Secukupnya air--Secukupnya minyak goreng, utk menumis--","Tumis duo bawang, duo cabe, daun salam sampai wangi. Tambahkan lengkuas. Tumis sebentar.--Masukkan santan. Aduk sebentar. Tambahkan air seauai selera.--Masukkan tempe, tahu yang sudah digoreng. Kemudian kacang panjang.--Tambahkan garam dan merica. Aduk sampai santan dan bumbu meresap. Koreksi rasa.--Jangan Ndeso siap disantap😋--Hati hati, bisa nambah berpiring2😂--",0,/id/resep/4467260-jangan-ndeso-alakadarnya-aka-sayur-tempe-gunungkidul,"Malem malem kangen masakan ibu mertua yg rasanya juaraa😋😋😋 untuk mengobati kerinduan itu, akhirnya bikinlah  ""Jangan Ndeso""..alakadarnya tapi ya, karena ga punya petee..alhamdulillah lumayan mengobati rasa kangen😀😀😀",https://img-global.cpcdn.com/recipes/8221260ee65f26d5/680x482cq70/jangan-ndeso-alakadarnya-aka-sayur-tempe-gunungkidul-foto-resep-utama.jpg
